confirmed,deaths,timestamp,province_state,long,country_region,timestamp.date,lat,recovered
10653,232,1587211200,null,128.0,"Korea, South",2020-04-18,36.0,7937
262,12,1587211200,null,37.9062,Kenya,2020-04-18,-236.0,60
1615,17,1587211200,null,66.9237,Kazakhstan,2020-04-18,48196.0,377
413,7,1587211200,null,36.51,Jordan,2020-04-18,31.24,269
10296,222,1587211200,null,138.0,Japan,2020-04-18,36.0,1069
163,5,1587211200,null,-77.2975,Jamaica,2020-04-18,18.1096,25
175925,23227,1587211200,null,12.0,Italy,2020-04-18,43.0,44927
13265,164,1587211200,null,35.0,Israel,2020-04-18,31.0,3456
14758,571,1587211200,null,-7.6921,Ireland,2020-04-18,53.1424,77
1513,82,1587211200,null,44.0,Iraq,2020-04-18,33.0,953
80868,5031,1587211200,null,53.0,Iran,2020-04-18,32.0,55987
6248,535,1587211200,null,113.9213,Indonesia,2020-04-18,-0.7893,631
15722,521,1587211200,null,78.0,India,2020-04-18,21.0,2463
1760,9,1587211200,null,-19208.0,Iceland,2020-04-18,64.9631,1291
1834,172,1587211200,null,19.5033,Hungary,2020-04-18,47.1625,231
457,46,1587211200,null,-86.2419,Honduras,2020-04-18,15.2,10
44,3,1587211200,null,-72.2852,Haiti,2020-04-18,18.9712,0
518,3,1587211200,null,-9.6966,Guinea,2020-04-18,9.9456,65
639,19,1587211200,null,8817.0,Niger,2020-04-18,17.6078,113
1751,6,1587211200,null,47.75,Kuwait,2020-04-18,29.5,280
46,0,1587211200,null,-15.1804,Guinea-Bissau,2020-04-18,11.8037,0
712,5,1587211200,null,24.6032,Latvia,2020-04-18,56.8796,88
2378,57,1587211200,null,28.3699,Moldova,2020-04-18,47.4116,391
672,21,1587211200,null,35.8623,Lebanon,2020-04-18,33.8547,99
1422,11,1587211200,null,174.886,New Zealand,2020-04-18,-40.9006,867
64,9,1587211200,Sint Maarten,-63548.0,Netherlands,2020-04-18,18425.0,12
96,2,1587211200,Aruba,-70358.0,Netherlands,2020-04-18,12.5186,44
31589,3601,1587211200,null,5.2913,Netherlands,2020-04-18,52.1326,250
31,0,1587211200,null,84.25,Nepal,2020-04-18,28.1667,2
35,0,1587211200,null,35.529562,Mozambique,2020-04-18,-18.665695,4
2685,137,1587211200,null,-7926.0,Morocco,2020-04-18,31.7917,314
307,5,1587211200,null,19.3,Montenegro,2020-04-18,42.5,55
9,2,1587211200,null,-85.2072,Nicaragua,2020-04-18,12.8654,6
6875,546,1587211200,null,-102.5528,Mexico,2020-04-18,23.6345,2125
426,3,1587211200,null,14.3754,Malta,2020-04-18,35.9375,99
216,13,1587211200,null,-3.996166,Mali,2020-04-18,17.570692,41
35,0,1587211200,null,73.2207,Maldives,2020-04-18,3.2028,16
5305,88,1587211200,null,112.5,Malaysia,2020-04-18,2.5,3102
120,0,1587211200,null,46.8691,Madagascar,2020-04-18,-18.7669,35
3537,72,1587211200,null,6.1296,Luxembourg,2020-04-18,49.8153,601
1239,33,1587211200,null,23.8813,Lithuania,2020-04-18,55.1694,228
325,9,1587211200,null,57.5,Mauritius,2020-04-18,-20.2,180
354,1,1587124800,Fujian,117.9874,China,2020-04-17,26789.0,334
307,4,1587124800,Saskatchewan,-106.4509,Canada,2020-04-17,52.9399,null
9252,116,1587124800,null,-71.543,Chile,2020-04-17,-35.6751,3621
1021,4,1587124800,Hong Kong,114.2,China,2020-04-17,22.3,533
1577,8,1587124800,Guangdong,113.4244,China,2020-04-17,23.3417,1475
872,13,1587124800,Heilongjiang,127.7615,China,2020-04-17,47.862,471
16798,688,1587124800,Quebec,-73.5491,Canada,2020-04-17,52.9399,null
68128,4512,1587124800,Hubei,112.2707,China,2020-04-17,30.9756,63487
null,null,1587124800,Recovery aggregated,-106.3468,Canada,2020-04-17,56.1304,10545
2397,50,1587124800,Alberta,-116.5765,Canada,2020-04-17,53.9333,null
10456,524,1587124800,Ontario,-85.3232,Canada,2020-04-17,51.2538,null
606,4,1587124800,Nova Scotia,-63.7443,Canada,2020-04-17,44.682,null
1575,77,1587124800,British Columbia,-123.1207,Canada,2020-04-17,49.2827,null
996,22,1587124800,null,11.5021,Cameroon,2020-04-17,3.848,164
88,4,1587124800,null,95.956,Burma,2020-04-17,21.9162,5
557,35,1587124800,null,-1.5615999999999999,Burkina Faso,2020-04-17,12.2383,294
846,41,1587124800,null,25.4858,Bulgaria,2020-04-17,42.7339,141
136,1,1587124800,null,114.7277,Brunei,2020-04-17,4.5353,112
193,1,1587124800,Inner Mongolia,113.9448,China,2020-04-17,44935.0,103
33682,2141,1587124800,null,-51.9253,Brazil,2020-04-17,-14.235,14026
7073,336,1587124800,null,9.5018,Denmark,2020-04-17,56.2639,3389
146,2,1587124800,Liaoning,122.6085,China,2020-04-17,41.2956,140
8450,421,1587124800,null,-78.1834,Ecuador,2020-04-17,-1.8312,838
402,0,1587124800,Reunion,55.2471,France,2020-04-17,-21.1351,237
245,4,1587124800,Mayotte,45.1662,France,2020-04-17,-12.8275,117
96,0,1587124800,French Guiana,-53.1258,France,2020-04-17,3.9339,61
147969,18681,1587124800,null,2.2137000000000002,France,2020-04-17,46.2276,34420
3489,82,1587124800,null,26.0,Finland,2020-04-17,64.0,1700
96,3,1587124800,null,40.4897,Ethiopia,2020-04-17,9.145,15
1459,38,1587124800,null,25136.0,Estonia,2020-04-17,58.5953,145
177,7,1587124800,null,-88.8965,El Salvador,2020-04-17,13.7942,38
2844,205,1587124800,null,30.0,Egypt,2020-04-17,26.0,646
4126,200,1587124800,null,-70.1627,Dominican Republic,2020-04-17,18.7357,268
787,7,1587124800,Shandong,118.1498,China,2020-04-17,36.3427,761
184,0,1587124800,Faroe Islands,-6.9118,Denmark,2020-04-17,61.8926,171
465,31,1587124800,null,-63.5887,Bolivia,2020-04-17,-16.2902,26
6549,173,1587124800,null,15.473,Czechia,2020-04-17,49.8175,1174
750,12,1587124800,null,33.4299,Cyprus,2020-04-17,35.1264,77
923,31,1587124800,null,-80.0,Cuba,2020-04-17,22.0,192
1814,36,1587124800,null,15.2,Croatia,2020-04-17,45.1,600
688,6,1587124800,null,-5.5471,Cote d'Ivoire,2020-04-17,7.54,193
649,4,1587124800,null,-83.7534,Costa Rica,2020-04-17,9.7489,88
287,23,1587124800,null,21.7587,Congo (Kinshasa),2020-04-17,-4383.0,25
1214,46,1587124800,null,17.6791,Bosnia and Herzegovina,2020-04-17,43.9159,320
103,3,1587124800,Australian Capital Territory,149124.0,Australia,2020-04-17,-35.4735,81
36138,5163,1587124800,null,4.0,Belgium,2020-04-17,50.8333,7961
4779,42,1587124800,null,27.9534,Belarus,2020-04-17,53.7098,342
250,5,1587124800,Manitoba,-98.8139,Canada,2020-04-17,53.7609,null
122,0,1587124800,null,104.9167,Cambodia,2020-04-17,11.55,98
75,5,1587124800,null,-59.5432,Barbados,2020-04-17,13.1939,15
43,0,1587124800,null,-15.1804,Guinea-Bissau,2020-04-17,11.8037,0
35,2,1587124800,St Martin,-63501.0,France,2020-04-17,18708.0,13
35,0,1587124800,null,39.7823,Eritrea,2020-04-17,15.1794,0
45,0,1587124800,Macau,113.55,China,2020-04-17,22.1667,16
56,1,1587124800,null,-23418.0,Cabo Verde,2020-04-17,16.5388,1
11,0,1587124800,Falkland Islands (Malvinas),-59.5236,United Kingdom,2020-04-17,-51.7963,1
14,1,1587124800,Curacao,-68.99,Netherlands,2020-04-17,12.1696,10
145,8,1587124800,Guadeloupe,-61.5833,France,2020-04-17,16.25,67
19,2,1587124800,null,17.8739,Angola,2020-04-17,-11.2027,5
11,0,1587124800,Montserrat,-62.1874,United Kingdom,2020-04-17,16.7425,1
55,0,1587124800,French Polynesia,149.4068,France,2020-04-17,-17.6797,0
9,1,1587124800,null,-85.2072,Nicaragua,2020-04-17,12.8654,4
6,0,1587124800,Saint Barthelemy,-62.8333,France,2020-04-17,17.9,4
8,0,1587124800,Yukon,-135.0,Canada,2020-04-17,64.2823,null
1019,4,1587124800,Hunan,111.7088,China,2020-04-17,27.6104,1014
141397,4352,1587124800,null,9.0,Germany,2020-04-17,51.0,83114
27,0,1587124800,null,18.7322,Chad,2020-04-17,15.4542,5
560,3,1587124800,Sichuan,102.7103,China,2020-04-17,30.6171,552
16,1,1587124800,null,31.4659,Eswatini,2020-04-17,-26.5225,8
2669,123,1587124800,null,-63.6167,Argentina,2020-04-17,-38.4161,666
1838,75,1587124800,null,90.3563,Bangladesh,2020-04-17,23.685,58
1740,7,1587124800,null,50.55,Bahrain,2020-04-17,26275.0,725
54,9,1587124800,null,-77.3963,Bahamas,2020-04-17,25343.0,6
1340,15,1587124800,null,47.5769,Azerbaijan,2020-04-17,40.1431,528
14595,431,1587124800,null,14.5501,Austria,2020-04-17,47.5162,9704
1302,14,1587124800,Victoria,144.9631,Australia,2020-04-17,-37.8136,1159
1007,5,1587124800,Queensland,153.4,Australia,2020-04-17,-28167.0,442
1201,19,1587124800,null,45382.0,Armenia,2020-04-17,40691.0,402
696,35,1587124800,null,1.5218,Andorra,2020-04-17,42.5063,191
641,8,1587124800,null,-1232.0,Ghana,2020-04-17,7.9465,83
2418,364,1587124800,null,1.6596000000000002,Algeria,2020-04-17,28339.0,846
539,26,1587124800,null,20.1683,Albania,2020-04-17,41.1533,283
906,30,1587124800,null,65.0,Afghanistan,2020-04-17,33.0,99
204,9,1587124800,null,-66.5897,Venezuela,2020-04-17,6.4238,111
502,9,1587124800,null,-55.7658,Uruguay,2020-04-17,-32.5228,286
114,8,1587124800,null,-61.2225,Trinidad and Tobago,2020-04-17,10.6918,20
57,9,1587124800,Sint Maarten,-63548.0,Netherlands,2020-04-17,18425.0,12
16,0,1587124800,null,18.4904,Namibia,2020-04-17,-22.9576,4
171,13,1587124800,null,-3.996166,Mali,2020-04-17,17.570692,34
370,3,1587124800,null,43.3569,Georgia,2020-04-17,42.3154,79
2224,108,1587124800,null,21.8243,Greece,2020-04-17,39742.0,269
190839,20002,1587124800,null,-4.0,Spain,2020-04-17,40.0,74797
1304,66,1587124800,null,14.9955,Slovenia,2020-04-17,46.1512,174
1049,9,1587124800,null,19.699,Slovakia,2020-04-17,48.669,175
5050,11,1587124800,null,103.8333,Singapore,2020-04-17,1.2833,708
26,0,1587124800,null,-11.779889,Sierra Leone,2020-04-17,8.460555,0
5690,110,1587124800,null,21059.0,Serbia,2020-04-17,44165.0,534
342,2,1587124800,null,-14.4524,Senegal,2020-04-17,14.4974,198
7142,87,1587124800,null,45.0,Saudi Arabia,2020-04-17,24.0,1049
435,39,1587124800,null,12.4578,San Marino,2020-04-17,43.9424,57
143,0,1587124800,null,29.8739,Rwanda,2020-04-17,-1.9403000000000001,65
32008,273,1587124800,null,90.0,Russia,2020-04-17,60.0,2590
8067,411,1587124800,null,24.9668,Romania,2020-04-17,45.9432,1508
4663,7,1587124800,null,51.1839,Qatar,2020-04-17,25.3548,464
19022,657,1587124800,null,-8.2245,Portugal,2020-04-17,39.3999,519
8379,332,1587124800,null,19.1451,Poland,2020-04-17,51.9194,866
5878,387,1587124800,null,122.0,Philippines,2020-04-17,13.0,487
13489,300,1587124800,null,-75152.0,Peru,2020-04-17,-9.19,6541
199,8,1587124800,null,-58.4438,Paraguay,2020-04-17,-23.4425,30
4016,109,1587124800,null,-80.7821,Panama,2020-04-17,8.538,98
7025,135,1587124800,null,69.3451,Pakistan,2020-04-17,30.3753,1765
116,6,1587124800,null,46.1996,Somalia,2020-04-17,5.1521,2
244,7,1587124800,null,81.0,Sri Lanka,2020-04-17,7.0,77
6937,161,1587124800,null,8.4689,Norway,2020-04-17,60.472,32
33,6,1587124800,null,30.2176,Sudan,2020-04-17,12.8628,4
214,7,1587124800,null,-90.2308,Guatemala,2020-04-17,15.7835,21
24,3,1587124800,null,30.0,Zimbabwe,2020-04-17,-20.0,2
52,2,1587124800,null,28.2833,Zambia,2020-04-17,-15.4167,30
402,2,1587124800,null,35.2332,West Bank and Gaza,2020-04-17,31.9522,69
268,0,1587124800,null,108.0,Vietnam,2020-04-17,16.0,198
1405,4,1587124800,null,64.5853,Uzbekistan,2020-04-17,41.3775,156
291,4,1587124800,Isle of Man,-4.5481,United Kingdom,2020-04-17,54.2361,169
132,0,1587124800,Gibraltar,-5.3536,United Kingdom,2020-04-17,36.1408,105
470,20,1587124800,Channel Islands,-2.3644,United Kingdom,2020-04-17,49.3723,73
108692,14576,1587124800,null,-3.436,United Kingdom,2020-04-17,55.3781,0
4662,125,1587124800,null,31.1656,Ukraine,2020-04-17,48.3794,246
56,0,1587124800,null,32.0,Uganda,2020-04-17,1.0,20
699706,36773,1587124800,null,-95.7129,US,2020-04-17,37902.0,58545
78546,1769,1587124800,null,35.2433,Turkey,2020-04-17,38.9637,8631
83,5,1587124800,null,0.8248000000000001,Togo,2020-04-17,8.6195,48
2700,47,1587124800,null,101.0,Thailand,2020-04-17,15.0,1689
395,6,1587124800,null,121.0,Taiwan*,2020-04-17,23.7,166
27078,1327,1587124800,null,8.2275,Switzerland,2020-04-17,46.8182,16400
13216,1400,1587124800,null,16.0,Sweden,2020-04-17,63.0,550
1069,6,1587124800,null,57.0,Oman,2020-04-17,21.0,176
2783,50,1587124800,null,22.9375,South Africa,2020-04-17,-30.5595,903
1117,49,1587124800,null,21.7453,North Macedonia,2020-04-17,41.6086,139
489,5,1587124800,null,74.7661,Kyrgyzstan,2020-04-17,41.2044,114
480,12,1587124800,null,20.902977,Kosovo,2020-04-17,42.602636,84
10635,230,1587124800,null,128.0,"Korea, South",2020-04-17,36.0,7829
246,11,1587124800,null,37.9062,Kenya,2020-04-17,-236.0,53
1546,17,1587124800,null,66.9237,Kazakhstan,2020-04-17,48196.0,347
407,7,1587124800,null,36.51,Jordan,2020-04-17,31.24,265
9787,190,1587124800,null,138.0,Japan,2020-04-17,36.0,935
143,5,1587124800,null,-77.2975,Jamaica,2020-04-17,18.1096,25
172434,22745,1587124800,null,12.0,Italy,2020-04-17,43.0,42727
12982,151,1587124800,null,35.0,Israel,2020-04-17,31.0,3126
13980,530,1587124800,null,-7.6921,Ireland,2020-04-17,53.1424,77
1482,81,1587124800,null,44.0,Iraq,2020-04-17,33.0,906
79494,4958,1587124800,null,53.0,Iran,2020-04-17,32.0,54064
5923,520,1587124800,null,113.9213,Indonesia,2020-04-17,-0.7893,607
14352,486,1587124800,null,78.0,India,2020-04-17,21.0,2041
1754,9,1587124800,null,-19208.0,Iceland,2020-04-17,64.9631,1224
1763,156,1587124800,null,19.5033,Hungary,2020-04-17,47.1625,207
442,41,1587124800,null,-86.2419,Honduras,2020-04-17,15.2,10
43,3,1587124800,null,-72.2852,Haiti,2020-04-17,18.9712,0
493,17,1587124800,null,8.6753,Nigeria,2020-04-17,982.0,159
1658,5,1587124800,null,47.75,Kuwait,2020-04-17,29.5,258
477,3,1587124800,null,-9.6966,Guinea,2020-04-17,9.9456,59
682,5,1587124800,null,24.6032,Latvia,2020-04-17,56.8796,88
2264,56,1587124800,null,28.3699,Moldova,2020-04-17,47.4116,276
1409,11,1587124800,null,174.886,New Zealand,2020-04-17,-40.9006,816
96,2,1587124800,Aruba,-70358.0,Netherlands,2020-04-17,12.5186,43
30449,3459,1587124800,null,5.2913,Netherlands,2020-04-17,52.1326,250
30,0,1587124800,null,84.25,Nepal,2020-04-17,28.1667,2
34,0,1587124800,null,35.529562,Mozambique,2020-04-17,-18.665695,2
2564,135,1587124800,null,-7926.0,Morocco,2020-04-17,31.7917,281
303,5,1587124800,null,19.3,Montenegro,2020-04-17,42.5,55
94,3,1587124800,null,7.4167,Monaco,2020-04-17,43.7333,20
627,18,1587124800,null,8817.0,Niger,2020-04-17,17.6078,110
6297,486,1587124800,null,-102.5528,Mexico,2020-04-17,23.6345,2125
422,3,1587124800,null,14.3754,Malta,2020-04-17,35.9375,91
28,0,1587124800,null,73.2207,Maldives,2020-04-17,3.2028,16
5251,86,1587124800,null,112.5,Malaysia,2020-04-17,2.5,2967
117,0,1587124800,null,46.8691,Madagascar,2020-04-17,-18.7669,33
3480,72,1587124800,null,6.1296,Luxembourg,2020-04-17,49.8153,579
1149,33,1587124800,null,23.8813,Lithuania,2020-04-17,55.1694,210
668,21,1587124800,null,35.8623,Lebanon,2020-04-17,33.8547,86
324,9,1587124800,null,57.5,Mauritius,2020-04-17,-20.2,108
15857,630,1587038400,Quebec,-73.5491,Canada,2020-04-16,52.9399,null
252,3,1587038400,Newfoundland and Labrador,-57.6604,Canada,2020-04-16,53.1355,null
579,3,1587038400,Nova Scotia,-63.7443,Canada,2020-04-16,44.682,null
9840,490,1587038400,Ontario,-85.3232,Canada,2020-04-16,51.2538,null
593,8,1587038400,Beijing,116.4142,China,2020-04-16,40.1824,503
null,null,1587038400,Recovery aggregated,-106.3468,Canada,2020-04-16,56.1304,9698
305,4,1587038400,Saskatchewan,-106.4509,Canada,2020-04-16,52.9399,null
8807,105,1587038400,null,-71.543,Chile,2020-04-16,-35.6751,3299
1996,48,1587038400,Alberta,-116.5765,Canada,2020-04-16,53.9333,null
1561,75,1587038400,British Columbia,-123.1207,Canada,2020-04-16,49.2827,null
30425,1924,1587038400,null,-51.9253,Brazil,2020-04-16,-14.235,14026
996,22,1587038400,null,11.5021,Cameroon,2020-04-16,3.848,164
85,4,1587038400,null,95.956,Burma,2020-04-16,21.9162,2
546,32,1587038400,null,-1.5615999999999999,Burkina Faso,2020-04-16,12.2383,257
800,38,1587038400,null,25.4858,Bulgaria,2020-04-16,42.7339,122
1167,43,1587038400,null,17.6791,Bosnia and Herzegovina,2020-04-16,43.9159,277
441,29,1587038400,null,-63.5887,Bolivia,2020-04-16,-16.2902,14
34809,4857,1587038400,null,4.0,Belgium,2020-04-16,50.8333,7562
4204,40,1587038400,null,27.9534,Belarus,2020-04-16,53.7098,203
1571,8,1587038400,Guangdong,113.4244,China,2020-04-16,23.3417,1471
1572,60,1587038400,null,90.3563,Bangladesh,2020-04-16,23.685,49
353,1,1587038400,Fujian,117.9874,China,2020-04-16,26789.0,333
3233,144,1587038400,null,-74.2973,Colombia,2020-04-16,4.5709,550
328,6,1587038400,Hebei,116.1306,China,2020-04-16,39.549,315
861,13,1587038400,Heilongjiang,127.7615,China,2020-04-16,47.862,471
3755,196,1587038400,null,-70.1627,Dominican Republic,2020-04-16,18.7357,215
591,2,1587038400,null,42.5903,Djibouti,2020-04-16,11.8251,73
712,12,1587038400,null,0.0,Diamond Princess,2020-04-16,0.0,644
184,0,1587038400,Faroe Islands,-6.9118,Denmark,2020-04-16,61.8926,169
6879,321,1587038400,null,9.5018,Denmark,2020-04-16,56.2639,3023
6433,169,1587038400,null,15.473,Czechia,2020-04-16,49.8175,972
735,12,1587038400,null,33.4299,Cyprus,2020-04-16,35.1264,77
862,27,1587038400,null,-80.0,Cuba,2020-04-16,22.0,171
1791,35,1587038400,null,15.2,Croatia,2020-04-16,45.1,529
654,6,1587038400,null,-5.5471,Cote d'Ivoire,2020-04-16,7.54,146
642,4,1587038400,null,-83.7534,Costa Rica,2020-04-16,9.7489,74
53,8,1587038400,null,-77.3963,Bahamas,2020-04-16,25343.0,6
186,3,1587038400,Tianjin,117.323,China,2020-04-16,39.3054,172
194,0,1587038400,Shanxi,112.2922,China,2020-04-16,37.5777,135
628,7,1587038400,Shanghai,121.4491,China,2020-04-16,31.202,489
145,2,1587038400,Liaoning,122.6085,China,2020-04-16,41.2956,140
193,1,1587038400,Inner Mongolia,113.9448,China,2020-04-16,44935.0,94
67803,3222,1587038400,Hubei,112.2707,China,2020-04-16,30.9756,64435
1017,4,1587038400,Hong Kong,114.2,China,2020-04-16,22.3,485
1700,7,1587038400,null,50.55,Bahrain,2020-04-16,26275.0,703
18,0,1587038400,New Caledonia,165.618,France,2020-04-16,-20.9043,1
1283,15,1587038400,null,47.5769,Azerbaijan,2020-04-16,40.1431,460
136,1,1587038400,null,114.7277,Brunei,2020-04-16,4.5353,108
80,1,1587038400,null,11.6094,Gabon,2020-04-16,-0.8037000000000001,4
51,0,1587038400,null,10.0,Equatorial Guinea,2020-04-16,1.5,4
117,5,1587038400,null,21.7587,Congo (Brazzaville),2020-04-16,-4383.0,11
1268,1,1587038400,Zhejiang,120934.0,China,2020-04-16,29.1832,1244
184,2,1587038400,Yunnan,101.487,China,2020-04-16,24.974,176
784,7,1587038400,Shandong,118.1498,China,2020-04-16,36.3427,761
256,3,1587038400,Shaanxi,108.8701,China,2020-04-16,35.1917,251
102,1,1587038400,Jilin,126.1923,China,2020-04-16,43.6661,96
653,0,1587038400,Jiangsu,119.455,China,2020-04-16,32.9711,642
673,33,1587038400,null,1.5218,Andorra,2020-04-16,42.5063,169
14476,410,1587038400,null,14.5501,Austria,2020-04-16,47.5162,8986
32,5,1587038400,null,30.2176,Sudan,2020-04-16,12.8628,4
28,0,1587038400,Northern Territory,130.8456,Australia,2020-04-16,-12.4634,6
16,2,1587038400,null,34.301525,Malawi,2020-04-16,-13.254308,0
59,6,1587038400,null,-9.4295,Liberia,2020-04-16,6.4281,4
86,0,1587038400,French Guiana,-53.1258,France,2020-04-16,3.9339,51
3,0,1587038400,British Virgin Islands,-64.64,United Kingdom,2020-04-16,18.4207,2
14,0,1587038400,null,-61.679,Grenada,2020-04-16,12.1165,0
11,0,1587038400,null,55.492,Seychelles,2020-04-16,-4.6796,0
2673,196,1587038400,null,30.0,Egypt,2020-04-16,26.0,596
55,6,1587038400,null,-58.75,Guyana,2020-04-16,5.0,8
41,3,1587038400,null,-72.2852,Haiti,2020-04-16,18.9712,0
93,3,1587038400,null,7.4167,Monaco,2020-04-16,43.7333,12
584,14,1587038400,null,8817.0,Niger,2020-04-16,17.6078,90
532,6,1587038400,Western Australia,115.8605,Australia,2020-04-16,-31.9505,338
1299,14,1587038400,Victoria,144.9631,Australia,2020-04-16,-37.8136,1137
169,6,1587038400,Tasmania,145.9707,Australia,2020-04-16,-41.4545,67
433,4,1587038400,South Australia,138.6007,Australia,2020-04-16,-34.9285,279
1001,5,1587038400,Queensland,153.4,Australia,2020-04-16,-28167.0,442
2897,25,1587038400,New South Wales,151.2093,Australia,2020-04-16,-33.8688,4
103,3,1587038400,Australian Capital Territory,149124.0,Australia,2020-04-16,-35.4735,82
1159,18,1587038400,null,45382.0,Armenia,2020-04-16,40691.0,358
2571,115,1587038400,null,-63.6167,Argentina,2020-04-16,-38.4161,631
2268,348,1587038400,null,1.6596000000000002,Algeria,2020-04-16,28339.0,783
518,26,1587038400,null,20.1683,Albania,2020-04-16,41.1533,277
840,30,1587038400,null,65.0,Afghanistan,2020-04-16,33.0,54
23,3,1587038400,null,30.0,Zimbabwe,2020-04-16,-20.0,1
48,2,1587038400,null,28.2833,Zambia,2020-04-16,-15.4167,30
374,2,1587038400,null,35.2332,West Bank and Gaza,2020-04-16,31.9522,63
131,0,1587038400,Gibraltar,-5.3536,United Kingdom,2020-04-16,36.1408,104
81,5,1587038400,Bermuda,-64.7505,United Kingdom,2020-04-16,32.3078,33
33,2,1587038400,null,38.996815,Syria,2020-04-16,34.802075,5
80,5,1587038400,null,46.1996,Somalia,2020-04-16,5.1521,2
8225,403,1587038400,null,-78.1834,Ecuador,2020-04-16,-1.8312,838
267,22,1587038400,null,21.7587,Congo (Kinshasa),2020-04-16,-4383.0,23
164,6,1587038400,null,-88.8965,El Salvador,2020-04-16,13.7942,33
7918,314,1587038400,null,19.1451,Poland,2020-04-16,51.9194,774
5318,103,1587038400,null,21059.0,Serbia,2020-04-16,44165.0,0
335,2,1587038400,null,-14.4524,Senegal,2020-04-16,14.4974,194
6380,83,1587038400,null,45.0,Saudi Arabia,2020-04-16,24.0,990
426,38,1587038400,null,12.4578,San Marino,2020-04-16,43.9424,55
138,0,1587038400,null,29.8739,Rwanda,2020-04-16,-1.9403000000000001,60
27938,232,1587038400,null,90.0,Russia,2020-04-16,60.0,2304
7707,392,1587038400,null,24.9668,Romania,2020-04-16,45.9432,1357
4103,7,1587038400,null,51.1839,Qatar,2020-04-16,25.3548,415
18841,629,1587038400,null,-8.2245,Portugal,2020-04-16,39.3999,493
5660,362,1587038400,null,122.0,Philippines,2020-04-16,13.0,435
4427,10,1587038400,null,103.8333,Singapore,2020-04-16,1.2833,683
12491,274,1587038400,null,-75152.0,Peru,2020-04-16,-9.19,6120
174,8,1587038400,null,-58.4438,Paraguay,2020-04-16,-23.4425,30
3751,103,1587038400,null,-80.7821,Panama,2020-04-16,8.538,75
6919,128,1587038400,null,69.3451,Pakistan,2020-04-16,30.3753,1645
1019,4,1587038400,null,57.0,Oman,2020-04-16,21.0,176
6896,152,1587038400,null,8.4689,Norway,2020-04-16,60.472,32
1081,46,1587038400,null,21.7453,North Macedonia,2020-04-16,41.6086,121
442,13,1587038400,null,8.6753,Nigeria,2020-04-16,982.0,152
1401,9,1587038400,null,174.886,New Zealand,2020-04-16,-40.9006,770
15,0,1587038400,null,-11.779889,Sierra Leone,2020-04-16,8.460555,0
977,8,1587038400,null,19.699,Slovakia,2020-04-16,48.669,167
29214,3315,1587038400,null,5.2913,Netherlands,2020-04-16,52.1326,250
74193,1643,1587038400,null,35.2433,Turkey,2020-04-16,38.9637,7089
1434,36,1587038400,null,25136.0,Estonia,2020-04-16,58.5953,133
1349,4,1587038400,null,64.5853,Uzbekistan,2020-04-16,41.3775,129
284,4,1587038400,Isle of Man,-4.5481,United Kingdom,2020-04-16,54.2361,154
60,1,1587038400,Cayman Islands,-81.2546,United Kingdom,2020-04-16,19.3133,6
103093,13729,1587038400,null,-3.436,United Kingdom,2020-04-16,55.3781,0
5825,35,1587038400,null,54.0,United Arab Emirates,2020-04-16,24.0,1095
4161,116,1587038400,null,31.1656,Ukraine,2020-04-16,48.3794,186
55,0,1587038400,null,32.0,Uganda,2020-04-16,1.0,20
667801,32916,1587038400,null,-95.7129,US,2020-04-16,37902.0,54703
822,37,1587038400,null,9.0,Tunisia,2020-04-16,34.0,43
1268,61,1587038400,null,14.9955,Slovenia,2020-04-16,46.1512,174
81,5,1587038400,null,0.8248000000000001,Togo,2020-04-16,8.6195,45
2672,46,1587038400,null,101.0,Thailand,2020-04-16,15.0,1593
94,4,1587038400,null,34.8888,Tanzania,2020-04-16,-6.369,11
395,6,1587038400,null,121.0,Taiwan*,2020-04-16,23.7,155
26732,1281,1587038400,null,8.2275,Switzerland,2020-04-16,46.8182,15900
12540,1333,1587038400,null,16.0,Sweden,2020-04-16,63.0,550
238,7,1587038400,null,81.0,Sri Lanka,2020-04-16,7.0,68
184948,19315,1587038400,null,-4.0,Spain,2020-04-16,40.0,74797
2605,48,1587038400,null,22.9375,South Africa,2020-04-16,-30.5595,903
95,2,1587038400,Aruba,-70358.0,Netherlands,2020-04-16,12.5186,39
457,19,1587038400,Channel Islands,-2.3644,United Kingdom,2020-04-16,49.3723,73
16,0,1587038400,null,84.25,Nepal,2020-04-16,28.1667,2
426,35,1587038400,null,-86.2419,Honduras,2020-04-16,15.2,9
12758,142,1587038400,null,35.0,Israel,2020-04-16,31.0,2818
13271,486,1587038400,null,-7.6921,Ireland,2020-04-16,53.1424,77
1434,80,1587038400,null,44.0,Iraq,2020-04-16,33.0,856
77995,4869,1587038400,null,53.0,Iran,2020-04-16,32.0,52229
5516,496,1587038400,null,113.9213,Indonesia,2020-04-16,-0.7893,548
13430,448,1587038400,null,78.0,India,2020-04-16,21.0,1768
1739,8,1587038400,null,-19208.0,Iceland,2020-04-16,64.9631,1144
1652,142,1587038400,null,19.5033,Hungary,2020-04-16,47.1625,199
268,0,1587038400,null,108.0,Vietnam,2020-04-16,16.0,177
438,1,1587038400,null,-9.6966,Guinea,2020-04-16,9.9456,49
143,5,1587038400,null,-77.2975,Jamaica,2020-04-16,18.1096,21
196,5,1587038400,null,-90.2308,Guatemala,2020-04-16,15.7835,19
2207,105,1587038400,null,21.8243,Greece,2020-04-16,39742.0,269
